example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death
258,grounded,117,1.0,104.5413624048233,0.03595501184463501,0.5461286306381226,0.9516960382461548,0.9876510500907898,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0
258,hallucinated,128,1.0,114.37339860200882,0.03854703903198242,0.7250853180885315,0.9581959843635559,0.9967430233955383,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0
259,grounded,86,0.9739143252372742,74.37730121612549,0.04147648811340332,0.6292005777359009,0.9534265995025635,0.9949030876159668,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0
259,hallucinated,101,1.0,87.87526655197144,0.04147648811340332,0.7052633762359619,0.9534265995025635,0.9949030876159668,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
260,grounded,54,0.9735203981399536,45.1389382481575,0.04777991771697998,0.4034757614135742,0.9409369230270386,0.9887168407440186,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0
260,hallucinated,57,1.0,48.251873254776,0.04777991771697998,0.3793984055519104,0.9409369230270386,0.9887168407440186,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0
261,grounded,175,0.9973851442337036,156.1281771659851,0.0238533616065979,0.621939480304718,0.9658504724502563,0.9897038340568542,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0
261,hallucinated,177,1.0,158.1939980983734,0.048732101917266846,0.7230502367019653,0.9441227912902832,0.99285489320755,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0
262,grounded,114,0.9768494367599487,97.68606466054916,0.03765684366226196,0.9381456971168518,0.9553976058959961,0.9930544495582581,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0
262,hallucinated,135,1.0,115.64989805221558,0.03765684366226196,1.1667413115501404,0.9553976058959961,0.9930544495582581,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0
263,grounded,102,0.9958544969558716,89.50651490688324,0.04931676387786865,0.478929340839386,0.9358581900596619,0.9851749539375305,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0
263,hallucinated,112,1.0,98.53213155269623,0.04931676387786865,0.6273432374000549,0.9358581900596619,0.9851749539375305,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0
264,grounded,132,0.9956033825874329,118.13525348901749,0.038385212421417236,0.6513257026672363,0.952182948589325,0.9905681610107422,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0
264,hallucinated,163,1.0,146.25347089767456,0.04098248481750488,1.0065961480140686,0.956134021282196,0.9971165060997009,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0
265,grounded,102,0.9954751133918762,89.20365232229233,0.0488927960395813,0.5461185574531555,0.9272134900093079,0.9761062860488892,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0
265,hallucinated,109,1.0,95.7764590382576,0.0488927960395813,0.7621426582336426,0.9272134900093079,0.9761062860488892,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0
